time_period,geographic_level,region_name,la_name,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_free_school_meals,characteristic_first_language,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps
201920,Regional,East of England,Not applicable,Free school meals,Girls,Total,FSM,Total,390.0,3556.0,143322.0,40.3,3382.0,95.1,984.0,27.7,1837.0,51.7,943.0,26.5,321.0,9.0,563.0,15.8,11922.44,3.35
201920,Regional,East of England,Not applicable,Free school meals,Girls,Total,FSM all other,Total,414.0,27580.0,1519324.14,55.1,27185.0,98.6,16019.0,58.1,21825.0,79.1,13182.0,47.8,7880.0,28.6,10671.0,38.7,133996.74,4.86
201920,Regional,Inner London,Not applicable,Free school meals,Girls,Total,FSM,Total,190.0,3889.0,193680.52,49.8,3744.0,96.3,1805.0,46.4,2658.0,68.3,2201.0,56.6,907.0,23.3,1420.0,36.5,17216.44,4.43
201920,Regional,Inner London,Not applicable,Free school meals,Girls,Total,FSM all other,Total,188.0,10170.0,579415.8,57.0,9958.0,97.9,6217.0,61.1,8118.0,79.8,6555.0,64.5,3585.0,35.3,4959.0,48.8,52789.89,5.19
201920,Regional,Outer London,Not applicable,Free school meals,Girls,Total,FSM,Total,313.0,4189.0,195568.89,46.7,4019.0,95.9,1702.0,40.6,2641.0,63.0,1971.0,47.1,811.0,19.4,1262.0,30.1,17125.87,4.09
201920,Regional,Outer London,Not applicable,Free school meals,Girls,Total,FSM all other,Total,317.0,22955.0,1335014.76,58.2,22603.0,98.5,14677.0,63.9,18754.0,81.7,14202.0,61.9,8823.0,38.4,11477.0,50.0,121315.7,5.28
201920,Regional,South East,Not applicable,Free school meals,Girls,Total,FSM,Total,526.0,4884.0,190307.89,39.0,4627.0,94.7,1315.0,26.9,2430.0,49.8,1186.0,24.3,413.0,8.5,683.0,14.0,15723.78,3.22
201920,Regional,South East,Not applicable,Free school meals,Girls,Total,FSM all other,Total,557.0,38250.0,2146929.4,56.1,37687.0,98.5,23078.0,60.3,30772.0,80.4,18787.0,49.1,11709.0,30.6,15434.0,40.4,189837.37,4.96
201920,Regional,South West,Not applicable,Free school meals,Girls,Total,FSM,Total,342.0,3158.0,127669.0,40.4,3005.0,95.2,919.0,29.1,1657.0,52.5,708.0,22.4,264.0,8.4,441.0,14.0,10567.45,3.35
201920,Regional,South West,Not applicable,Free school meals,Girls,Total,FSM all other,Total,356.0,22500.0,1236290.93,54.9,22166.0,98.5,12960.0,57.6,17847.0,79.3,9346.0,41.5,5697.0,25.3,7584.0,33.7,107434.95,4.77
201920,Local authority,North East,County Durham,Free school meals,Girls,Total,FSM,Total,37.0,483.0,19735.0,40.9,458.0,94.8,132.0,27.3,238.0,49.3,92.0,19.0,44.0,9.1,71.0,14.7,1552.35,3.21
201920,Local authority,North East,County Durham,Free school meals,Girls,Total,FSM all other,Total,38.0,1952.0,106010.5,54.3,1914.0,98.1,1127.0,57.7,1518.0,77.8,798.0,40.9,497.0,25.5,676.0,34.6,9020.35,4.62
201920,Local authority,North East,Darlington,Free school meals,Girls,Total,FSM,Total,9.0,102.0,3958.25,38.8,96.0,94.1,32.0,31.4,51.0,50.0,13.0,12.7,6.0,5.9,10.0,9.8,318.82,3.13
201920,Local authority,North East,Darlington,Free school meals,Girls,Total,FSM all other,Total,9.0,473.0,25813.25,54.6,470.0,99.4,275.0,58.1,386.0,81.6,190.0,40.2,106.0,22.4,147.0,31.1,2225.66,4.71
201920,Local authority,North East,Gateshead,Free school meals,Girls,Total,FSM,Total,11.0,183.0,7265.75,39.7,175.0,95.6,40.0,21.9,91.0,49.7,44.0,24.0,15.0,8.2,26.0,14.2,595.32,3.25
201920,Local authority,North East,Gateshead,Free school meals,Girls,Total,FSM all other,Total,13.0,814.0,45872.0,56.4,800.0,98.3,485.0,59.6,639.0,78.5,470.0,57.7,302.0,37.1,406.0,49.9,4076.67,5.01
201920,Local authority,North East,Hartlepool,Free school meals,Girls,Total,FSM,Total,6.0,152.0,5801.0,38.2,147.0,96.7,43.0,28.3,73.0,48.0,30.0,19.7,8.0,5.3,15.0,9.9,465.66,3.06
201920,Local authority,North East,Hartlepool,Free school meals,Girls,Total,FSM all other,Total,6.0,356.0,18665.75,52.4,350.0,98.3,203.0,57.0,281.0,78.9,145.0,40.7,73.0,20.5,106.0,29.8,1586.84,4.46
201920,Local authority,North East,Middlesbrough,Free school meals,Girls,Total,FSM,Total,9.0,238.0,9784.5,41.1,229.0,96.2,72.0,30.3,130.0,54.6,36.0,15.1,19.0,8.0,27.0,11.3,758.37,3.19
201920,Local authority,North East,Middlesbrough,Free school meals,Girls,Total,FSM all other,Total,9.0,533.0,27953.0,52.4,523.0,98.1,285.0,53.5,398.0,74.7,152.0,28.5,111.0,20.8,135.0,25.3,2297.66,4.31
201920,Local authority,North East,Newcastle upon Tyne,Free school meals,Girls,Total,FSM,Total,12.0,388.0,15348.75,39.6,377.0,97.2,108.0,27.8,194.0,50.0,106.0,27.3,31.0,8.0,64.0,16.5,1253.99,3.23
201920,Local authority,North East,Newcastle upon Tyne,Free school meals,Girls,Total,FSM all other,Total,13.0,879.0,48195.5,54.8,865.0,98.4,506.0,57.6,683.0,77.7,466.0,53.0,287.0,32.7,385.0,43.8,4235.24,4.82
201920,Local authority,North East,North Tyneside,Free school meals,Girls,Total,FSM,Total,15.0,150.0,6062.5,40.4,143.0,95.3,37.0,24.7,77.0,51.3,35.0,23.3,11.0,7.3,21.0,14.0,497.95,3.32
201920,Local authority,North East,North Tyneside,Free school meals,Girls,Total,FSM all other,Total,15.0,791.0,43595.75,55.1,774.0,97.9,459.0,58.0,630.0,79.6,325.0,41.1,203.0,25.7,269.0,34.0,3789.86,4.79
201920,Local authority,North East,Northumberland,Free school meals,Girls,Total,FSM,Total,19.0,234.0,9391.0,40.1,227.0,97.0,72.0,30.8,121.0,51.7,40.0,17.1,22.0,9.4,28.0,12.0,771.49,3.3
201920,Local authority,North East,Northumberland,Free school meals,Girls,Total,FSM all other,Total,21.0,1266.0,68574.25,54.2,1251.0,98.8,708.0,55.9,992.0,78.4,416.0,32.9,251.0,19.8,343.0,27.1,5850.37,4.62
201920,Local authority,North East,Redcar and Cleveland,Free school meals,Girls,Total,FSM,Total,12.0,160.0,6018.0,37.6,153.0,95.6,43.0,26.9,77.0,48.1,23.0,14.4,13.0,8.1,18.0,11.3,476.85,2.98
201920,Local authority,North East,Redcar and Cleveland,Free school meals,Girls,Total,FSM all other,Total,12.0,610.0,33757.0,55.3,605.0,99.2,380.0,62.3,499.0,81.8,248.0,40.7,174.0,28.5,216.0,35.4,2925.83,4.8
201920,Local authority,North East,South Tyneside,Free school meals,Girls,Total,FSM,Total,13.0,171.0,7236.75,42.3,160.0,93.6,57.0,33.3,86.0,50.3,39.0,22.8,22.0,12.9,29.0,17.0,596.06,3.49
201920,Local authority,North East,South Tyneside,Free school meals,Girls,Total,FSM all other,Total,14.0,629.0,32485.25,51.6,599.0,95.2,343.0,54.5,481.0,76.5,248.0,39.4,149.0,23.7,207.0,32.9,2803.71,4.46
201920,Local authority,North East,Stockton-on-Tees,Free school meals,Girls,Total,FSM,Total,15.0,205.0,8226.75,40.1,187.0,91.2,72.0,35.1,103.0,50.2,36.0,17.6,17.0,8.3,23.0,11.2,672.64,3.28
201920,Local authority,North East,Stockton-on-Tees,Free school meals,Girls,Total,FSM all other,Total,15.0,772.0,42063.0,54.5,755.0,97.8,468.0,60.6,616.0,79.8,338.0,43.8,196.0,25.4,268.0,34.7,3650.6,4.73
201920,Local authority,North East,Sunderland,Free school meals,Girls,Total,FSM,Total,20.0,358.0,14879.75,41.6,343.0,95.8,111.0,31.0,183.0,51.1,95.0,26.5,38.0,10.6,64.0,17.9,1233.12,3.44
201920,Local authority,North East,Sunderland,Free school meals,Girls,Total,FSM all other,Total,19.0,1015.0,55166.5,54.4,952.0,93.8,568.0,56.0,756.0,74.5,507.0,50.0,286.0,28.2,403.0,39.7,4836.86,4.77
201920,Local authority,North West,Blackburn with Darwen,Free school meals,Girls,Total,FSM,Total,12.0,169.0,7426.01,43.9,165.0,97.6,63.0,37.3,105.0,62.1,64.0,37.9,27.0,16.0,44.0,26.0,638.01,3.78
201920,Local authority,North West,Blackburn with Darwen,Free school meals,Girls,Total,FSM all other,Total,14.0,807.0,43904.41,54.4,790.0,97.9,464.0,57.5,634.0,78.6,397.0,49.2,229.0,28.4,315.0,39.0,3877.45,4.8
201920,Local authority,North West,Blackpool,Free school meals,Girls,Total,FSM,Total,10.0,181.0,5920.5,32.7,167.0,92.3,29.0,16.0,68.0,37.6,18.0,9.9,5.0,2.8,8.0,4.4,476.14,2.63
201920,Local authority,North West,Blackpool,Free school meals,Girls,Total,FSM all other,Total,9.0,444.0,21781.75,49.1,438.0,98.6,207.0,46.6,311.0,70.0,118.0,26.6,66.0,14.9,89.0,20.0,1840.64,4.15
201920,Local authority,North West,Bolton,Free school meals,Girls,Total,FSM,Total,20.0,339.0,13802.75,40.7,324.0,95.6,99.0,29.2,178.0,52.5,84.0,24.8,39.0,11.5,62.0,18.3,1159.55,3.42
201920,Local authority,North West,Bolton,Free school meals,Girls,Total,FSM all other,Total,21.0,1391.0,74591.5,53.6,1370.0,98.5,776.0,55.8,1086.0,78.1,575.0,41.3,370.0,26.6,502.0,36.1,6502.45,4.67
201920,Local authority,North West,Bury,Free school meals,Girls,Total,FSM,Total,13.0,164.0,6957.25,42.4,161.0,98.2,50.0,30.5,91.0,55.5,76.0,46.3,24.0,14.6,44.0,26.8,606.02,3.7
201920,Local authority,North West,Bury,Free school meals,Girls,Total,FSM all other,Total,13.0,868.0,46220.75,53.2,856.0,98.6,473.0,54.5,677.0,78.0,502.0,57.8,235.0,27.1,368.0,42.4,4128.76,4.76
201920,Local authority,North West,Cheshire East,Free school meals,Girls,Total,FSM,Total,23.0,216.0,8471.25,39.2,212.0,98.1,59.0,27.3,116.0,53.7,43.0,19.9,10.0,4.6,18.0,8.3,679.11,3.14
201920,Local authority,North West,Cheshire East,Free school meals,Girls,Total,FSM all other,Total,26.0,1694.0,95180.5,56.2,1682.0,99.3,1012.0,59.7,1381.0,81.5,716.0,42.3,417.0,24.6,565.0,33.4,8218.01,4.85
201920,Local authority,North West,Cheshire West and Chester,Free school meals,Girls,Total,FSM,Total,27.0,221.0,8400.0,38.0,202.0,91.4,48.0,21.7,96.0,43.4,71.0,32.1,18.0,8.1,46.0,20.8,703.04,3.18
201920,Local authority,North West,Cheshire West and Chester,Free school meals,Girls,Total,FSM all other,Total,26.0,1515.0,84799.0,56.0,1497.0,98.8,895.0,59.1,1232.0,81.3,850.0,56.1,494.0,32.6,712.0,47.0,7583.21,5.01
201920,Local authority,North West,Cumbria,Free school meals,Girls,Total,FSM,Total,40.0,264.0,9997.0,37.9,249.0,94.3,60.0,22.7,130.0,49.2,43.0,16.3,19.0,7.2,30.0,11.4,816.87,3.09
201920,Local authority,North West,Cumbria,Free school meals,Girls,Total,FSM all other,Total,42.0,2222.0,120652.38,54.3,2195.0,98.8,1263.0,56.8,1748.0,78.7,813.0,36.6,498.0,22.4,673.0,30.3,10343.78,4.66
201920,Local authority,North West,Halton,Free school meals,Girls,Total,FSM,Total,11.0,196.0,8043.5,41.0,191.0,97.4,54.0,27.6,92.0,46.9,58.0,29.6,23.0,11.7,41.0,20.9,653.49,3.33
201920,Local authority,North West,Halton,Free school meals,Girls,Total,FSM all other,Total,9.0,503.0,27607.5,54.9,502.0,99.8,266.0,52.9,382.0,75.9,245.0,48.7,147.0,29.2,203.0,40.4,2382.23,4.74
201920,Local authority,North West,Knowsley,Free school meals,Girls,Total,FSM,Total,9.0,174.0,6021.75,34.6,162.0,93.1,32.0,18.4,71.0,40.8,35.0,20.1,8.0,4.6,12.0,6.9,470.5,2.7
201920,Local authority,North West,Knowsley,Free school meals,Girls,Total,FSM all other,Total,9.0,310.0,14222.75,45.9,297.0,95.8,118.0,38.1,199.0,64.2,89.0,28.7,32.0,10.3,55.0,17.7,1174.69,3.79
201920,Local authority,North West,Lancashire,Free school meals,Girls,Total,FSM,Total,87.0,925.0,37501.75,40.5,890.0,96.2,278.0,30.1,485.0,52.4,203.0,21.9,68.0,7.4,118.0,12.8,3088.75,3.34
201920,Local authority,North West,Lancashire,Free school meals,Girls,Total,FSM all other,Total,94.0,5248.0,289124.0,55.1,5202.0,99.1,3022.0,57.6,4178.0,79.6,2135.0,40.7,1280.0,24.4,1747.0,33.3,25029.61,4.77
201920,Local authority,North West,Liverpool,Free school meals,Girls,Total,FSM,Total,31.0,633.0,26025.25,41.1,603.0,95.3,193.0,30.5,337.0,53.2,158.0,25.0,71.0,11.2,116.0,18.3,2087.28,3.3
201920,Local authority,North West,Liverpool,Free school meals,Girls,Total,FSM all other,Total,33.0,1806.0,98099.13,54.3,1774.0,98.2,998.0,55.3,1408.0,78.0,858.0,47.5,546.0,30.2,729.0,40.4,8510.91,4.71
201920,Local authority,North West,Manchester,Free school meals,Girls,Total,FSM,Total,29.0,783.0,33888.25,43.3,762.0,97.3,246.0,31.4,415.0,53.0,304.0,38.8,110.0,14.0,199.0,25.4,2907.26,3.71
201920,Local authority,North West,Manchester,Free school meals,Girls,Total,FSM all other,Total,32.0,1891.0,102619.25,54.3,1861.0,98.4,1033.0,54.6,1432.0,75.7,1028.0,54.4,581.0,30.7,801.0,42.4,9240.37,4.89
201920,Local authority,North West,Oldham,Free school meals,Girls,Total,FSM,Total,14.0,339.0,13479.5,39.8,333.0,98.2,79.0,23.3,168.0,49.6,67.0,19.8,18.0,5.3,34.0,10.0,1056.01,3.12
201920,Local authority,North West,Oldham,Free school meals,Girls,Total,FSM all other,Total,14.0,1231.0,61939.5,50.3,1202.0,97.6,569.0,46.2,862.0,70.0,467.0,37.9,248.0,20.1,363.0,29.5,5192.19,4.22
201920,Local authority,North West,Rochdale,Free school meals,Girls,Total,FSM,Total,14.0,285.0,12026.0,42.2,275.0,96.5,87.0,30.5,154.0,54.0,76.0,26.7,32.0,11.2,47.0,16.5,1013.48,3.56
201920,Local authority,North West,Rochdale,Free school meals,Girls,Total,FSM all other,Total,14.0,934.0,47628.75,51.0,918.0,98.3,461.0,49.4,693.0,74.2,303.0,32.4,140.0,15.0,218.0,23.3,4052.35,4.34
201920,Local authority,North West,Salford,Free school meals,Girls,Total,FSM,Total,18.0,312.0,11673.0,37.4,300.0,96.2,85.0,27.2,145.0,46.5,97.0,31.1,29.0,9.3,50.0,16.0,970.18,3.11
201920,Local authority,North West,Salford,Free school meals,Girls,Total,FSM all other,Total,18.0,849.0,42009.5,49.5,829.0,97.6,408.0,48.1,588.0,69.3,426.0,50.2,206.0,24.3,305.0,35.9,3692.38,4.35
201920,Local authority,North West,Sefton,Free school meals,Girls,Total,FSM,Total,21.0,253.0,9778.75,38.7,237.0,93.7,63.0,24.9,127.0,50.2,67.0,26.5,24.0,9.5,41.0,16.2,796.01,3.15
201920,Local authority,North West,Sefton,Free school meals,Girls,Total,FSM all other,Total,22.0,1244.0,65815.0,52.9,1216.0,97.7,664.0,53.4,960.0,77.2,562.0,45.2,324.0,26.0,466.0,37.5,5704.7,4.59
201920,Local authority,North West,St. Helens,Free school meals,Girls,Total,FSM,Total,10.0,148.0,5749.75,38.8,142.0,95.9,30.0,20.3,67.0,45.3,28.0,18.9,5.0,3.4,12.0,8.1,439.2,2.97
201920,Local authority,North West,St. Helens,Free school meals,Girls,Total,FSM all other,Total,11.0,765.0,40132.0,52.5,746.0,97.5,412.0,53.9,573.0,74.9,393.0,51.4,194.0,25.4,303.0,39.6,3474.45,4.54
201920,Local authority,North West,Stockport,Free school meals,Girls,Total,FSM,Total,15.0,172.0,7140.5,41.5,164.0,95.3,57.0,33.1,85.0,49.4,55.0,32.0,21.0,12.2,30.0,17.4,594.84,3.46
201920,Local authority,North West,Stockport,Free school meals,Girls,Total,FSM all other,Total,15.0,1172.0,65956.75,56.3,1154.0,98.5,712.0,60.8,956.0,81.6,600.0,51.2,370.0,31.6,498.0,42.5,5833.24,4.98
201920,Local authority,North West,Tameside,Free school meals,Girls,Total,FSM,Total,15.0,259.0,10754.75,41.5,251.0,96.9,79.0,30.5,145.0,56.0,65.0,25.1,23.0,8.9,40.0,15.4,886.71,3.42
201920,Local authority,North West,Tameside,Free school meals,Girls,Total,FSM all other,Total,15.0,1099.0,58163.13,52.9,1079.0,98.2,626.0,57.0,853.0,77.6,421.0,38.3,236.0,21.5,341.0,31.0,4979.62,4.53
201920,Local authority,North West,Trafford,Free school meals,Girls,Total,FSM,Total,18.0,151.0,6934.25,45.9,143.0,94.7,61.0,40.4,95.0,62.9,41.0,27.2,22.0,14.6,30.0,19.9,582.06,3.85
201920,Local authority,North West,Trafford,Free school meals,Girls,Total,FSM all other,Total,18.0,1324.0,83934.5,63.4,1310.0,98.9,1011.0,76.4,1179.0,89.0,792.0,59.8,604.0,45.6,709.0,53.5,7643.7,5.77
201920,Local authority,North West,Warrington,Free school meals,Girls,Total,FSM,Total,15.0,137.0,5558.5,40.6,133.0,97.1,44.0,32.1,79.0,57.7,41.0,29.9,16.0,11.7,23.0,16.8,462.15,3.37
201920,Local authority,North West,Warrington,Free school meals,Girls,Total,FSM all other,Total,14.0,1062.0,60249.75,56.7,1049.0,98.8,687.0,64.7,884.0,83.2,459.0,43.2,296.0,27.9,394.0,37.1,5243.98,4.94
201920,Local authority,North West,Wigan,Free school meals,Girls,Total,FSM,Total,21.0,236.0,9388.25,39.8,229.0,97.0,66.0,28.0,116.0,49.2,52.0,22.0,23.0,9.7,32.0,13.6,764.01,3.24
201920,Local authority,North West,Wigan,Free school meals,Girls,Total,FSM all other,Total,21.0,1541.0,84169.75,54.6,1528.0,99.2,878.0,57.0,1222.0,79.3,530.0,34.4,324.0,21.0,436.0,28.3,7145.81,4.64
201920,Local authority,North West,Wirral,Free school meals,Girls,Total,FSM,Total,20.0,328.0,13352.25,40.7,317.0,96.6,81.0,24.7,167.0,50.9,108.0,32.9,39.0,11.9,66.0,20.1,1091.44,3.33
201920,Local authority,North West,Wirral,Free school meals,Girls,Total,FSM all other,Total,20.0,1430.0,82526.75,57.7,1411.0,98.7,873.0,61.0,1168.0,81.7,876.0,61.3,548.0,38.3,736.0,51.5,7359.17,5.15
201920,Local authority,Yorkshire and The Humber,Barnsley,Free school meals,Girls,Total,FSM,Total,12.0,219.0,8325.75,38.0,214.0,97.7,57.0,26.0,96.0,43.8,50.0,22.8,15.0,6.8,23.0,10.5,670.31,3.06
201920,Local authority,Yorkshire and The Humber,Barnsley,Free school meals,Girls,Total,FSM all other,Total,13.0,917.0,46128.75,50.3,861.0,93.9,512.0,55.8,670.0,73.1,392.0,42.7,212.0,23.1,283.0,30.9,3988.95,4.35
201920,Local authority,Yorkshire and The Humber,Bradford,Free school meals,Girls,Total,FSM,Total,35.0,731.0,28835.75,39.4,694.0,94.9,195.0,26.7,357.0,48.8,272.0,37.2,83.0,11.4,143.0,19.6,2410.04,3.3
201920,Local authority,Yorkshire and The Humber,Bradford,Free school meals,Girls,Total,FSM all other,Total,37.0,2456.0,126064.75,51.3,2413.0,98.2,1244.0,50.7,1769.0,72.0,1249.0,50.9,594.0,24.2,882.0,35.9,11040.29,4.5
201920,Local authority,Yorkshire and The Humber,Calderdale,Free school meals,Girls,Total,FSM,Total,13.0,209.0,8815.75,42.2,201.0,96.2,62.0,29.7,118.0,56.5,41.0,19.6,20.0,9.6,28.0,13.4,705.32,3.37
201920,Local authority,Yorkshire and The Humber,Calderdale,Free school meals,Girls,Total,FSM all other,Total,14.0,1083.0,62677.75,57.9,1076.0,99.4,692.0,63.9,906.0,83.7,385.0,35.5,294.0,27.1,356.0,32.9,5384.02,4.97
201920,Local authority,Yorkshire and The Humber,Doncaster,Free school meals,Girls,Total,FSM,Total,20.0,275.0,10652.5,38.7,261.0,94.9,70.0,25.5,128.0,46.5,51.0,18.5,13.0,4.7,24.0,8.7,853.16,3.1
201920,Local authority,Yorkshire and The Humber,Doncaster,Free school meals,Girls,Total,FSM all other,Total,22.0,1246.0,65401.5,52.5,1234.0,99.0,696.0,55.9,959.0,77.0,425.0,34.1,234.0,18.8,334.0,26.8,5514.22,4.43
201920,Local authority,Yorkshire and The Humber,East Riding of Yorkshire,Free school meals,Girls,Total,FSM,Total,19.0,209.0,9046.75,43.3,202.0,96.7,73.0,34.9,126.0,60.3,48.0,23.0,24.0,11.5,30.0,14.4,753.02,3.6
201920,Local authority,Yorkshire and The Humber,East Riding of Yorkshire,Free school meals,Girls,Total,FSM all other,Total,20.0,1409.0,76597.5,54.4,1389.0,98.6,807.0,57.3,1134.0,80.5,570.0,40.5,353.0,25.1,480.0,34.1,6683.88,4.74
201920,Local authority,Yorkshire and The Humber,"Kingston upon Hull, City of",Free school meals,Girls,Total,FSM,Total,17.0,285.0,12242.25,43.0,274.0,96.1,93.0,32.6,164.0,57.5,111.0,38.9,33.0,11.6,58.0,20.4,1017.31,3.57
201920,Local authority,Yorkshire and The Humber,"Kingston upon Hull, City of",Free school meals,Girls,Total,FSM all other,Total,18.0,962.0,47880.5,49.8,937.0,97.4,438.0,45.5,670.0,69.6,512.0,53.2,230.0,23.9,358.0,37.2,4194.27,4.36
201920,Local authority,Yorkshire and The Humber,Kirklees,Free school meals,Girls,Total,FSM,Total,29.0,565.0,23973.0,42.4,543.0,96.1,195.0,34.5,327.0,57.9,175.0,31.0,58.0,10.3,96.0,17.0,2021.33,3.58
201920,Local authority,Yorkshire and The Humber,Kirklees,Free school meals,Girls,Total,FSM all other,Total,30.0,1833.0,100164.0,54.6,1809.0,98.7,1079.0,58.9,1484.0,81.0,942.0,51.4,504.0,27.5,741.0,40.4,8905.54,4.86
201920,Local authority,Yorkshire and The Humber,Leeds,Free school meals,Girls,Total,FSM,Total,45.0,745.0,28840.25,38.7,725.0,97.3,207.0,27.8,349.0,46.8,183.0,24.6,66.0,8.9,104.0,14.0,2393.07,3.21
201920,Local authority,Yorkshire and The Humber,Leeds,Free school meals,Girls,Total,FSM all other,Total,49.0,3219.0,170645.0,53.0,3174.0,98.6,1768.0,54.9,2429.0,75.5,1473.0,45.8,852.0,26.5,1189.0,36.9,14908.67,4.63
201920,Local authority,Yorkshire and The Humber,North East Lincolnshire,Free school meals,Girls,Total,FSM,Total,12.0,127.0,5116.25,40.3,125.0,98.4,34.0,26.8,64.0,50.4,24.0,18.9,12.0,9.4,15.0,11.8,419.84,3.31
201920,Local authority,Yorkshire and The Humber,North East Lincolnshire,Free school meals,Girls,Total,FSM all other,Total,13.0,723.0,33092.75,45.8,691.0,95.6,314.0,43.4,485.0,67.1,246.0,34.0,131.0,18.1,198.0,27.4,2853.01,3.95
201920,Local authority,Yorkshire and The Humber,North Lincolnshire,Free school meals,Girls,Total,FSM,Total,15.0,170.0,6976.0,41.0,164.0,96.5,61.0,35.9,102.0,60.0,40.0,23.5,24.0,14.1,34.0,20.0,587.82,3.46
201920,Local authority,Yorkshire and The Humber,North Lincolnshire,Free school meals,Girls,Total,FSM all other,Total,16.0,784.0,41449.5,52.9,776.0,99.0,467.0,59.6,626.0,79.8,311.0,39.7,193.0,24.6,269.0,34.3,3577.55,4.56
201920,Local authority,Yorkshire and The Humber,North Yorkshire,Free school meals,Girls,Total,FSM,Total,45.0,262.0,10430.25,39.8,244.0,93.1,80.0,30.5,146.0,55.7,79.0,30.2,31.0,11.8,48.0,18.3,884.17,3.37
201920,Local authority,Yorkshire and The Humber,North Yorkshire,Free school meals,Girls,Total,FSM all other,Total,48.0,2753.0,155460.25,56.5,2724.0,98.9,1687.0,61.3,2264.0,82.2,1422.0,51.7,944.0,34.3,1229.0,44.6,13859.19,5.03
201920,Local authority,Yorkshire and The Humber,Rotherham,Free school meals,Girls,Total,FSM,Total,20.0,307.0,12423.75,40.5,298.0,97.1,84.0,27.4,149.0,48.5,37.0,12.1,18.0,5.9,27.0,8.8,975.27,3.18
201920,Local authority,Yorkshire and The Humber,Rotherham,Free school meals,Girls,Total,FSM all other,Total,21.0,1268.0,68931.38,54.4,1253.0,98.8,723.0,57.0,1016.0,80.1,427.0,33.7,261.0,20.6,362.0,28.5,5843.64,4.61
201920,Local authority,Yorkshire and The Humber,Sheffield,Free school meals,Girls,Total,FSM,Total,32.0,644.0,24150.25,37.5,601.0,93.3,163.0,25.3,291.0,45.2,162.0,25.2,56.0,8.7,87.0,13.5,1967.39,3.05
201920,Local authority,Yorkshire and The Humber,Sheffield,Free school meals,Girls,Total,FSM all other,Total,31.0,2084.0,113599.75,54.5,2053.0,98.5,1238.0,59.4,1608.0,77.2,1068.0,51.2,614.0,29.5,835.0,40.1,9962.71,4.78
201920,Local authority,Yorkshire and The Humber,Wakefield,Free school meals,Girls,Total,FSM,Total,21.0,278.0,10536.75,37.9,263.0,94.6,75.0,27.0,125.0,45.0,54.0,19.4,22.0,7.9,32.0,11.5,861.24,3.1
201920,Local authority,Yorkshire and The Humber,Wakefield,Free school meals,Girls,Total,FSM all other,Total,21.0,1519.0,82082.75,54.0,1509.0,99.3,877.0,57.7,1187.0,78.1,675.0,44.4,392.0,25.8,524.0,34.5,7132.65,4.7
201920,Local authority,Yorkshire and The Humber,York,Free school meals,Girls,Total,FSM,Total,10.0,78.0,2981.5,38.2,73.0,93.6,20.0,25.6,42.0,53.8,18.0,23.1,4.0,5.1,10.0,12.8,248.15,3.18
201920,Local authority,Yorkshire and The Humber,York,Free school meals,Girls,Total,FSM all other,Total,10.0,776.0,44976.5,58.0,769.0,99.1,487.0,62.8,637.0,82.1,416.0,53.6,268.0,34.5,344.0,44.3,4014.7,5.17
201920,Local authority,East Midlands,Derby,Free school meals,Girls,Total,FSM,Total,17.0,242.0,9720.5,40.2,231.0,95.5,75.0,31.0,129.0,53.3,65.0,26.9,22.0,9.1,41.0,16.9,817.99,3.38
201920,Local authority,East Midlands,Derby,Free school meals,Girls,Total,FSM all other,Total,20.0,1200.0,60895.25,50.7,1171.0,97.6,594.0,49.5,844.0,70.3,561.0,46.8,291.0,24.3,425.0,35.4,5373.53,4.48
201920,Local authority,East Midlands,Derbyshire,Free school meals,Girls,Total,FSM,Total,51.0,532.0,21061.5,39.6,511.0,96.1,153.0,28.8,274.0,51.5,109.0,20.5,40.0,7.5,68.0,12.8,1747.28,3.28
201920,Local authority,East Midlands,Derbyshire,Free school meals,Girls,Total,FSM all other,Total,52.0,3053.0,168750.75,55.3,3021.0,99.0,1828.0,59.9,2441.0,80.0,1338.0,43.8,866.0,28.4,1121.0,36.7,14852.75,4.86
201920,Local authority,East Midlands,Leicester,Free school meals,Girls,Total,FSM,Total,21.0,359.0,14686.25,40.9,331.0,92.2,111.0,30.9,180.0,50.1,109.0,30.4,40.0,11.1,65.0,18.1,1228.24,3.42
201920,Local authority,East Midlands,Leicester,Free school meals,Girls,Total,FSM all other,Total,22.0,1559.0,80302.63,51.5,1516.0,97.2,792.0,50.8,1077.0,69.1,680.0,43.6,367.0,23.5,496.0,31.8,7077.84,4.54
201920,Local authority,East Midlands,Leicestershire,Free school meals,Girls,Total,FSM,Total,47.0,358.0,13450.5,37.6,341.0,95.3,89.0,24.9,168.0,46.9,109.0,30.4,37.0,10.3,66.0,18.4,1147.3,3.2
201920,Local authority,East Midlands,Leicestershire,Free school meals,Girls,Total,FSM all other,Total,47.0,3211.0,173370.0,54.0,3175.0,98.9,1834.0,57.1,2525.0,78.6,1460.0,45.5,828.0,25.8,1136.0,35.4,15195.03,4.73
