time_period,geographic_level,region_name,la_name,breakdown,characteristic_gender,characteristic_ethnic_major,characteristic_free_school_meals,characteristic_first_language,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps
202122,Local authority,South West,Dorset,Ethnic major,Girls,Other,Total,Total,4.0,4.0,123.5,30.9,3.0,75.0,1.0,25.0,2.0,50.0,3.0,75.0,0.0,0.0,1.0,25.0,11.5,2.88
202122,Local authority,South West,Dorset,Ethnic major,Girls,Unclassified,Total,Total,9.0,34.0,1687.0,49.6,34.0,100.0,15.0,44.1,26.0,76.5,4.0,11.8,2.0,5.9,3.0,8.8,142.16,4.18
202122,Local authority,South West,Dorset,Ethnic major,Girls,White,Total,Total,24.0,1724.0,86056.0,49.9,1666.0,96.6,804.0,46.6,1215.0,70.5,725.0,42.1,349.0,20.2,495.0,28.7,7448.28,4.32
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Asian,Total,Total,21.0,138.0,9563.5,69.3,138.0,100.0,116.0,84.1,131.0,94.9,82.0,59.4,71.0,51.4,76.0,55.1,879.64,6.37
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Black,Total,Total,17.0,45.0,2570.75,57.1,45.0,100.0,24.0,53.3,39.0,86.7,18.0,40.0,9.0,20.0,15.0,33.3,222.34,4.94
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Chinese,Total,Total,7.0,8.0,467.0,58.4,8.0,100.0,5.0,62.5,7.0,87.5,1.0,12.5,1.0,12.5,1.0,12.5,39.83,4.98
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Mixed,Total,Total,35.0,148.0,8196.5,55.4,144.0,97.3,85.0,57.4,113.0,76.4,55.0,37.2,40.0,27.0,47.0,31.8,709.98,4.8
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Other,Total,Total,8.0,15.0,808.0,53.9,15.0,100.0,6.0,40.0,11.0,73.3,6.0,40.0,2.0,13.3,4.0,26.7,71.67,4.78
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,Unclassified,Total,Total,24.0,69.0,3808.5,55.2,64.0,92.8,41.0,59.4,52.0,75.4,27.0,39.1,18.0,26.1,22.0,31.9,334.53,4.85
202122,Local authority,South West,Gloucestershire,Ethnic major,Girls,White,Total,Total,45.0,2717.0,146540.25,53.9,2652.0,97.6,1556.0,57.3,2033.0,74.8,929.0,34.2,627.0,23.1,775.0,28.5,12607.15,4.64
202122,Local authority,South West,Isles of Scilly,Ethnic major,Girls,White,Total,Total,1.0,4.0,244.0,61.0,4.0,100.0,3.0,75.0,4.0,100.0,2.0,50.0,1.0,25.0,2.0,50.0,21.5,5.38
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Asian,Total,Total,8.0,15.0,852.0,56.8,15.0,100.0,9.0,60.0,13.0,86.7,7.0,46.7,7.0,46.7,7.0,46.7,77.18,5.15
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Black,Total,Total,4.0,14.0,793.5,56.7,14.0,100.0,8.0,57.1,9.0,64.3,8.0,57.1,4.0,28.6,5.0,35.7,70.85,5.06
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Chinese,Total,Total,3.0,4.0,250.5,62.6,4.0,100.0,4.0,100.0,4.0,100.0,3.0,75.0,1.0,25.0,2.0,50.0,21.16,5.29
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Mixed,Total,Total,11.0,38.0,1986.5,52.3,37.0,97.4,20.0,52.6,30.0,78.9,19.0,50.0,11.0,28.9,15.0,39.5,176.33,4.64
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Other,Total,Total,2.0,2.0,52.0,26.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,3.5,1.75
202122,Local authority,South West,North Somerset,Ethnic major,Girls,Unclassified,Total,Total,5.0,14.0,707.0,50.5,14.0,100.0,5.0,35.7,8.0,57.1,4.0,28.6,2.0,14.3,3.0,21.4,59.17,4.23
202122,Local authority,South West,North Somerset,Ethnic major,Girls,White,Total,Total,12.0,986.0,49752.75,50.5,957.0,97.1,490.0,49.7,675.0,68.5,357.0,36.2,212.0,21.5,275.0,27.9,4279.56,4.34
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Asian,Total,Total,6.0,13.0,947.5,72.9,13.0,100.0,11.0,84.6,12.0,92.3,10.0,76.9,8.0,61.5,10.0,76.9,88.99,6.85
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Black,Total,Total,8.0,13.0,684.5,52.7,13.0,100.0,7.0,53.8,9.0,69.2,7.0,53.8,5.0,38.5,5.0,38.5,62.16,4.78
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Chinese,Total,Total,5.0,11.0,809.5,73.6,11.0,100.0,10.0,90.9,10.0,90.9,9.0,81.8,8.0,72.7,9.0,81.8,78.18,7.11
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Mixed,Total,Total,13.0,38.0,2016.25,53.1,36.0,94.7,19.0,50.0,27.0,71.1,14.0,36.8,10.0,26.3,13.0,34.2,175.34,4.61
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Other,Total,Total,8.0,18.0,821.0,45.6,17.0,94.4,9.0,50.0,11.0,61.1,7.0,38.9,5.0,27.8,5.0,27.8,73.68,4.09
202122,Local authority,South West,Plymouth,Ethnic major,Girls,Unclassified,Total,Total,10.0,17.0,833.0,49.0,17.0,100.0,6.0,35.3,10.0,58.8,6.0,35.3,2.0,11.8,3.0,17.6,72.0,4.24
202122,Local authority,South West,Plymouth,Ethnic major,Girls,White,Total,Total,22.0,1251.0,61544.75,49.2,1205.0,96.3,602.0,48.1,864.0,69.1,449.0,35.9,256.0,20.5,343.0,27.4,5268.38,4.21
202122,Local authority,South West,Somerset,Ethnic major,Girls,Asian,Total,Total,16.0,32.0,1857.0,58.0,32.0,100.0,23.0,71.9,28.0,87.5,9.0,28.1,7.0,21.9,9.0,28.1,161.35,5.04
202122,Local authority,South West,Somerset,Ethnic major,Girls,Black,Total,Total,6.0,8.0,353.0,44.1,7.0,87.5,4.0,50.0,4.0,50.0,3.0,37.5,1.0,12.5,2.0,25.0,31.0,3.88
202122,Local authority,South West,Somerset,Ethnic major,Girls,Chinese,Total,Total,2.0,2.0,73.25,36.6,1.0,50.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
202122,Local authority,South West,Somerset,Ethnic major,Girls,Mixed,Total,Total,22.0,59.0,2966.5,50.3,59.0,100.0,32.0,54.2,42.0,71.2,19.0,32.2,12.0,20.3,15.0,25.4,255.32,4.33
202122,Local authority,South West,Somerset,Ethnic major,Girls,Other,Total,Total,4.0,4.0,147.0,36.8,3.0,75.0,2.0,50.0,2.0,50.0,3.0,75.0,1.0,25.0,2.0,50.0,14.34,3.59
202122,Local authority,South West,Somerset,Ethnic major,Girls,Unclassified,Total,Total,17.0,25.0,805.25,32.2,17.0,68.0,7.0,28.0,8.0,32.0,5.0,20.0,2.0,8.0,3.0,12.0,72.0,2.88
202122,Local authority,South West,Somerset,Ethnic major,Girls,White,Total,Total,35.0,2364.0,113354.75,48.0,2280.0,96.4,1139.0,48.2,1624.0,68.7,701.0,29.7,362.0,15.3,500.0,21.2,9597.89,4.06
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Asian,Total,Total,13.0,43.0,2482.5,57.7,43.0,100.0,28.0,65.1,34.0,79.1,21.0,48.8,15.0,34.9,18.0,41.9,221.15,5.14
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Black,Total,Total,10.0,26.0,1256.0,48.3,26.0,100.0,14.0,53.8,20.0,76.9,7.0,26.9,4.0,15.4,5.0,19.2,103.52,3.98
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Chinese,Total,Total,4.0,4.0,272.0,68.0,4.0,100.0,3.0,75.0,4.0,100.0,2.0,50.0,2.0,50.0,2.0,50.0,25.5,6.38
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Mixed,Total,Total,17.0,54.0,2701.5,50.0,52.0,96.3,28.0,51.9,38.0,70.4,19.0,35.2,13.0,24.1,14.0,25.9,230.48,4.27
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Other,Total,Total,6.0,9.0,316.5,35.2,8.0,88.9,3.0,33.3,3.0,33.3,3.0,33.3,0.0,0.0,1.0,11.1,25.68,2.85
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,Unclassified,Total,Total,7.0,11.0,492.5,44.8,11.0,100.0,2.0,18.2,6.0,54.5,2.0,18.2,1.0,9.1,1.0,9.1,40.51,3.68
202122,Local authority,South West,South Gloucestershire,Ethnic major,Girls,White,Total,Total,20.0,1113.0,55940.0,50.3,1086.0,97.6,558.0,50.1,814.0,73.1,405.0,36.4,205.0,18.4,286.0,25.7,4783.62,4.3
202122,Local authority,South West,Swindon,Ethnic major,Girls,Asian,Total,Total,11.0,136.0,7445.75,54.7,135.0,99.3,80.0,58.8,103.0,75.7,41.0,30.1,28.0,20.6,36.0,26.5,647.97,4.76
202122,Local authority,South West,Swindon,Ethnic major,Girls,Black,Total,Total,9.0,28.0,1424.5,50.9,28.0,100.0,17.0,60.7,22.0,78.6,9.0,32.1,4.0,14.3,6.0,21.4,123.01,4.39
202122,Local authority,South West,Swindon,Ethnic major,Girls,Chinese,Total,Total,3.0,3.0,111.5,37.2,2.0,66.7,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,8.17,2.72
202122,Local authority,South West,Swindon,Ethnic major,Girls,Mixed,Total,Total,14.0,69.0,3372.5,48.9,66.0,95.7,34.0,49.3,46.0,66.7,18.0,26.1,10.0,14.5,11.0,15.9,286.02,4.15
202122,Local authority,South West,Swindon,Ethnic major,Girls,Other,Total,Total,6.0,14.0,742.5,53.0,12.0,85.7,8.0,57.1,11.0,78.6,7.0,50.0,3.0,21.4,4.0,28.6,63.82,4.56
202122,Local authority,South West,Swindon,Ethnic major,Girls,Unclassified,Total,Total,5.0,10.0,533.5,53.4,10.0,100.0,4.0,40.0,7.0,70.0,2.0,20.0,0.0,0.0,0.0,0.0,44.67,4.47
202122,Local authority,South West,Swindon,Ethnic major,Girls,White,Total,Total,16.0,786.0,38627.63,49.1,765.0,97.3,402.0,51.1,546.0,69.5,231.0,29.4,128.0,16.3,175.0,22.3,3312.69,4.21
202122,Local authority,South West,Torbay,Ethnic major,Girls,Asian,Total,Total,4.0,8.0,568.0,71.0,8.0,100.0,7.0,87.5,8.0,100.0,3.0,37.5,3.0,37.5,3.0,37.5,50.49,6.31
202122,Local authority,South West,Torbay,Ethnic major,Girls,Chinese,Total,Total,1.0,2.0,144.0,72.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,2.0,100.0,14.5,7.25
202122,Local authority,South West,Torbay,Ethnic major,Girls,Mixed,Total,Total,7.0,26.0,1347.75,51.8,24.0,92.3,15.0,57.7,18.0,69.2,9.0,34.6,6.0,23.1,6.0,23.1,114.35,4.4
202122,Local authority,South West,Torbay,Ethnic major,Girls,Other,Total,Total,1.0,1.0,34.0,34.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.67
202122,Local authority,South West,Torbay,Ethnic major,Girls,Unclassified,Total,Total,4.0,65.0,2552.75,39.3,64.0,98.5,24.0,36.9,39.0,60.0,1.0,1.5,0.0,0.0,1.0,1.5,199.85,3.07
202122,Local authority,South West,Torbay,Ethnic major,Girls,White,Total,Total,10.0,663.0,34142.75,51.5,638.0,96.2,378.0,57.0,456.0,68.8,221.0,33.3,147.0,22.2,178.0,26.8,2941.35,4.44
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Asian,Total,Total,18.0,53.0,3501.5,66.1,51.0,96.2,42.0,79.2,48.0,90.6,30.0,56.6,26.0,49.1,28.0,52.8,325.97,6.15
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Black,Total,Total,13.0,29.0,1555.0,53.6,29.0,100.0,16.0,55.2,23.0,79.3,15.0,51.7,6.0,20.7,11.0,37.9,138.32,4.77
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Chinese,Total,Total,6.0,9.0,635.0,70.6,9.0,100.0,8.0,88.9,9.0,100.0,7.0,77.8,7.0,77.8,7.0,77.8,60.66,6.74
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Mixed,Total,Total,23.0,81.0,4232.5,52.3,79.0,97.5,41.0,50.6,60.0,74.1,41.0,50.6,23.0,28.4,27.0,33.3,373.5,4.61
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Other,Total,Total,11.0,17.0,955.0,56.2,17.0,100.0,12.0,70.6,13.0,76.5,6.0,35.3,4.0,23.5,5.0,29.4,79.68,4.69
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,Unclassified,Total,Total,18.0,39.0,1937.0,49.7,39.0,100.0,15.0,38.5,27.0,69.2,17.0,43.6,9.0,23.1,10.0,25.6,172.33,4.42
202122,Local authority,South West,Wiltshire,Ethnic major,Girls,White,Total,Total,30.0,2243.0,115139.75,51.3,2194.0,97.8,1145.0,51.0,1640.0,73.1,863.0,38.5,495.0,22.1,638.0,28.4,10089.79,4.5
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Other,Total,Total,1530.0,5447.0,298371.51,54.8,5301.0,97.3,3106.0,57.0,4055.0,74.4,3154.0,57.9,1741.0,32.0,2367.0,43.5,27279.46,5.01
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Asian,Total,Total,2375.0,30882.0,1812714.31,58.7,30412.0,98.5,19900.0,64.4,24929.0,80.7,17720.0,57.4,11180.0,36.2,14283.0,46.3,163978.78,5.31
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Chinese,Total,Total,710.0,1076.0,76172.38,70.8,1064.0,98.9,928.0,86.2,1018.0,94.6,734.0,68.2,619.0,57.5,703.0,65.3,7140.51,6.64
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Black,Total,Total,2032.0,17438.0,938130.89,53.8,17136.0,98.3,9438.0,54.1,13045.0,74.8,9261.0,53.1,4594.0,26.3,6647.0,38.1,83589.98,4.79
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,1567.0,4975.0,233926.51,47.0,4710.0,94.7,2253.0,45.3,3222.0,64.8,1837.0,36.9,1002.0,20.1,1351.0,27.2,20379.25,4.1
202021,National,Not applicable,Not applicable,Ethnic major,Girls,Mixed,Total,Total,2902.0,15775.0,856382.52,54.3,15439.0,97.9,8649.0,54.8,11776.0,74.6,7456.0,47.3,4427.0,28.1,5833.0,37.0,75582.48,4.79
202021,National,Not applicable,Not applicable,Ethnic major,Girls,White,Total,Total,3644.0,206621.0,10984581.28,53.2,202377.0,97.9,113236.0,54.8,154683.0,74.9,84401.0,40.8,50684.0,24.5,67738.0,32.8,952317.56,4.61
202021,Regional,North East,Not applicable,Ethnic major,Girls,Asian,Total,Total,88.0,485.0,28495.0,58.8,478.0,98.6,309.0,63.7,404.0,83.3,258.0,53.2,178.0,36.7,229.0,47.2,2536.03,5.23
202021,Regional,North East,Not applicable,Ethnic major,Girls,Black,Total,Total,53.0,136.0,7475.75,55.0,134.0,98.5,75.0,55.1,105.0,77.2,62.0,45.6,36.0,26.5,54.0,39.7,654.86,4.82
202021,Regional,North East,Not applicable,Ethnic major,Girls,Chinese,Total,Total,24.0,29.0,2075.0,71.6,29.0,100.0,25.0,86.2,28.0,96.6,19.0,65.5,16.0,55.2,19.0,65.5,194.48,6.71
202021,Regional,North East,Not applicable,Ethnic major,Girls,Mixed,Total,Total,114.0,325.0,17051.25,52.5,317.0,97.5,170.0,52.3,240.0,73.8,118.0,36.3,81.0,24.9,96.0,29.5,1471.8,4.53
202021,Regional,North East,Not applicable,Ethnic major,Girls,Other,Total,Total,67.0,111.0,5500.5,49.6,106.0,95.5,60.0,54.1,80.0,72.1,51.0,45.9,31.0,27.9,39.0,35.1,492.18,4.43
202021,Regional,North East,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,42.0,173.0,5502.25,31.8,141.0,81.5,53.0,30.6,81.0,46.8,26.0,15.0,16.0,9.2,20.0,11.6,472.49,2.73
202021,Regional,North East,Not applicable,Ethnic major,Girls,White,Total,Total,186.0,12013.0,623838.25,51.9,11744.0,97.8,6405.0,53.3,8872.0,73.9,4359.0,36.3,2675.0,22.3,3600.0,30.0,53216.15,4.43
202021,Regional,North West,Not applicable,Ethnic major,Girls,Asian,Total,Total,310.0,4102.0,233745.0,57.0,4025.0,98.1,2495.0,60.8,3139.0,76.5,2068.0,50.4,1327.0,32.4,1684.0,41.1,21020.02,5.12
202021,Regional,North West,Not applicable,Ethnic major,Girls,Black,Total,Total,224.0,1291.0,68406.25,53.0,1267.0,98.1,662.0,51.3,930.0,72.0,575.0,44.5,295.0,22.9,429.0,33.2,6015.07,4.66
202021,Regional,North West,Not applicable,Ethnic major,Girls,Chinese,Total,Total,104.0,186.0,12995.75,69.9,182.0,97.8,155.0,83.3,175.0,94.1,123.0,66.1,104.0,55.9,120.0,64.5,1215.2,6.53
202021,Regional,North West,Not applicable,Ethnic major,Girls,Mixed,Total,Total,373.0,1532.0,81992.25,53.5,1498.0,97.8,837.0,54.6,1117.0,72.9,657.0,42.9,390.0,25.5,510.0,33.3,7176.04,4.68
202021,Regional,North West,Not applicable,Ethnic major,Girls,Other,Total,Total,208.0,600.0,30712.0,51.2,575.0,95.8,309.0,51.5,394.0,65.7,291.0,48.5,161.0,26.8,221.0,36.8,2791.99,4.65
202021,Regional,North West,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,197.0,583.0,26231.75,45.0,556.0,95.4,235.0,40.3,365.0,62.6,196.0,33.6,98.0,16.8,145.0,24.9,2245.73,3.85
202021,Regional,North West,Not applicable,Ethnic major,Girls,White,Total,Total,516.0,30808.0,1602441.13,52.0,30160.0,97.9,16270.0,52.8,22604.0,73.4,12061.0,39.1,6933.0,22.5,9494.0,30.8,137576.37,4.47
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Asian,Total,Total,224.0,3603.0,190909.0,53.0,3540.0,98.3,1954.0,54.2,2666.0,74.0,1825.0,50.7,953.0,26.5,1334.0,37.0,16852.99,4.68
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Black,Total,Total,171.0,758.0,38957.0,51.4,739.0,97.5,374.0,49.3,532.0,70.2,378.0,49.9,156.0,20.6,251.0,33.1,3440.67,4.54
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Chinese,Total,Total,63.0,78.0,5265.25,67.5,78.0,100.0,67.0,85.9,73.0,93.6,52.0,66.7,46.0,59.0,51.0,65.4,488.4,6.26
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Mixed,Total,Total,276.0,1253.0,64989.5,51.9,1226.0,97.8,660.0,52.7,913.0,72.9,548.0,43.7,283.0,22.6,402.0,32.1,5646.21,4.51
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Other,Total,Total,126.0,330.0,16555.5,50.2,319.0,96.7,164.0,49.7,229.0,69.4,167.0,50.6,88.0,26.7,120.0,36.4,1487.73,4.51
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,132.0,622.0,21686.0,34.9,578.0,92.9,183.0,29.4,291.0,46.8,138.0,22.2,60.0,9.6,83.0,13.3,1840.38,2.96
202021,Regional,Yorkshire and The Humber,Not applicable,Ethnic major,Girls,White,Total,Total,360.0,22394.0,1178592.25,52.6,22000.0,98.2,12213.0,54.5,16616.0,74.2,9042.0,40.4,5307.0,23.7,7243.0,32.3,101674.92,4.54
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Asian,Total,Total,187.0,2152.0,123608.5,57.4,2122.0,98.6,1356.0,63.0,1718.0,79.8,1184.0,55.0,747.0,34.7,936.0,43.5,11223.74,5.22
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Black,Total,Total,164.0,900.0,47204.63,52.4,881.0,97.9,443.0,49.2,642.0,71.3,380.0,42.2,190.0,21.1,274.0,30.4,4143.08,4.6
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Chinese,Total,Total,57.0,70.0,4736.25,67.7,69.0,98.6,56.0,80.0,65.0,92.9,42.0,60.0,34.0,48.6,38.0,54.3,438.84,6.27
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Mixed,Total,Total,264.0,1204.0,62003.88,51.5,1172.0,97.3,594.0,49.3,848.0,70.4,499.0,41.4,269.0,22.3,380.0,31.6,5420.77,4.5
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Other,Total,Total,88.0,174.0,9157.88,52.6,165.0,94.8,89.0,51.1,120.0,69.0,90.0,51.7,58.0,33.3,69.0,39.7,832.83,4.79
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,129.0,275.0,12445.63,45.3,263.0,95.6,112.0,40.7,172.0,62.5,92.0,33.5,50.0,18.2,62.0,22.5,1072.19,3.9
202021,Regional,East Midlands,Not applicable,Ethnic major,Girls,White,Total,Total,331.0,19647.0,1020040.63,51.9,19254.0,98.0,10409.0,53.0,14444.0,73.5,7655.0,39.0,4493.0,22.9,6071.0,30.9,88490.07,4.5
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Asian,Total,Total,328.0,5563.0,312063.04,56.1,5471.0,98.3,3275.0,58.9,4282.0,77.0,3025.0,54.4,1712.0,30.8,2290.0,41.2,27877.59,5.01
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Black,Total,Total,276.0,1957.0,100467.75,51.3,1921.0,98.2,934.0,47.7,1394.0,71.2,878.0,44.9,381.0,19.5,575.0,29.4,8722.67,4.46
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Chinese,Total,Total,56.0,78.0,5525.25,70.8,77.0,98.7,69.0,88.5,76.0,97.4,53.0,67.9,44.0,56.4,50.0,64.1,516.95,6.63
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Mixed,Total,Total,358.0,1836.0,94572.0,51.5,1795.0,97.8,902.0,49.1,1296.0,70.6,733.0,39.9,386.0,21.0,547.0,29.8,8117.04,4.42
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Other,Total,Total,189.0,607.0,32628.5,53.8,591.0,97.4,332.0,54.7,431.0,71.0,329.0,54.2,175.0,28.8,241.0,39.7,2950.67,4.86
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,184.0,490.0,22420.25,45.8,462.0,94.3,194.0,39.6,302.0,61.6,155.0,31.6,77.0,15.7,112.0,22.9,1928.62,3.94
202021,Regional,West Midlands,Not applicable,Ethnic major,Girls,White,Total,Total,430.0,21460.0,1114688.5,51.9,21034.0,98.0,11201.0,52.2,15559.0,72.5,8138.0,37.9,4606.0,21.5,6333.0,29.5,95444.81,4.45
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Asian,Total,Total,251.0,2184.0,130513.26,59.8,2147.0,98.3,1444.0,66.1,1771.0,81.1,1193.0,54.6,813.0,37.2,1019.0,46.7,11811.95,5.41
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Black,Total,Total,246.0,1276.0,71613.5,56.1,1264.0,99.1,755.0,59.2,1000.0,78.4,672.0,52.7,384.0,30.1,523.0,41.0,6412.33,5.03
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Chinese,Total,Total,86.0,132.0,9466.75,71.7,131.0,99.2,116.0,87.9,126.0,95.5,89.0,67.4,73.0,55.3,84.0,63.6,889.61,6.74
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Mixed,Total,Total,337.0,1830.0,100186.0,54.7,1800.0,98.4,992.0,54.2,1385.0,75.7,837.0,45.7,494.0,27.0,671.0,36.7,8821.4,4.82
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Other,Total,Total,141.0,250.0,13925.25,55.7,243.0,97.2,144.0,57.6,185.0,74.0,123.0,49.2,78.0,31.2,104.0,41.6,1266.36,5.07
202021,Regional,East of England,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,199.0,651.0,32574.0,50.0,638.0,98.0,312.0,47.9,456.0,70.0,286.0,43.9,139.0,21.4,202.0,31.0,2853.46,4.38
202021,Regional,East of England,Not applicable,Ethnic major,Girls,White,Total,Total,409.0,25308.0,1350896.5,53.4,24795.0,98.0,13938.0,55.1,19072.0,75.4,10495.0,41.5,6237.0,24.6,8428.0,33.3,117423.18,4.64
202021,Regional,London,Not applicable,Ethnic major,Girls,Asian,Total,Total,443.0,8820.0,545904.5,61.9,8711.0,98.8,6212.0,70.4,7538.0,85.5,5934.0,67.3,3794.0,43.0,4842.0,54.9,50207.78,5.69
202021,Regional,London,Not applicable,Ethnic major,Girls,Black,Total,Total,469.0,9264.0,500699.88,54.0,9107.0,98.3,5108.0,55.1,6993.0,75.5,5392.0,58.2,2616.0,28.2,3810.0,41.1,44989.12,4.86
202021,Regional,London,Not applicable,Ethnic major,Girls,Chinese,Total,Total,155.0,277.0,19984.75,72.1,272.0,98.2,247.0,89.2,261.0,94.2,207.0,74.7,184.0,66.4,197.0,71.1,1895.29,6.84
202021,Regional,London,Not applicable,Ethnic major,Girls,Mixed,Total,Total,459.0,4249.0,237646.26,55.9,4155.0,97.8,2429.0,57.2,3219.0,75.8,2417.0,56.9,1441.0,33.9,1863.0,43.8,21415.94,5.04
202021,Regional,London,Not applicable,Ethnic major,Girls,Other,Total,Total,398.0,2756.0,155593.38,56.5,2695.0,97.8,1635.0,59.3,2144.0,77.8,1789.0,64.9,971.0,35.2,1333.0,48.4,14388.2,5.22
202021,Regional,London,Not applicable,Ethnic major,Girls,Unclassified,Total,Total,286.0,1066.0,57088.75,53.6,1006.0,94.4,590.0,55.3,781.0,73.3,566.0,53.1,335.0,31.4,433.0,40.6,5145.35,4.83
202021,Regional,London,Not applicable,Ethnic major,Girls,White,Total,Total,494.0,15800.0,889960.78,56.3,15435.0,97.7,9395.0,59.5,12221.0,77.3,8721.0,55.2,5395.0,34.1,6962.0,44.1,79953.99,5.06
202021,Regional,Inner London,Not applicable,Ethnic major,Girls,Asian,Total,Total,151.0,2993.0,178698.75,59.7,2961.0,98.9,1930.0,64.5,2493.0,83.3,2188.0,73.1,1179.0,39.4,1643.0,54.9,16454.58,5.5
202021,Regional,Inner London,Not applicable,Ethnic major,Girls,Black,Total,Total,179.0,4197.0,223426.0,53.2,4117.0,98.1,2233.0,53.2,3121.0,74.4,2532.0,60.3,1154.0,27.5,1750.0,41.7,20141.63,4.8
202021,Regional,Inner London,Not applicable,Ethnic major,Girls,Chinese,Total,Total,53.0,93.0,6593.0,70.9,92.0,98.9,82.0,88.2,89.0,95.7,65.0,69.9,56.0,60.2,60.0,64.5,620.6,6.67
202021,Regional,Inner London,Not applicable,Ethnic major,Girls,Mixed,Total,Total,166.0,1545.0,85307.25,55.2,1511.0,97.8,850.0,55.0,1153.0,74.6,925.0,59.9,512.0,33.1,676.0,43.8,7719.06,5.0
202021,Regional,Inner London,Not applicable,Ethnic major,Girls,Other,Total,Total,159.0,1120.0,62058.25,55.4,1089.0,97.2,635.0,56.7,855.0,76.3,748.0,66.8,382.0,34.1,546.0,48.8,5776.22,5.16
